"","pi=0.01","pi=0.05","pi=0.1","pi=0.2"
"410",0.0168749999999997,0.0392187499999997,0.113125,0.20109375
"411",0.0412499999999997,0.0535937499999997,0.110625,0.2115625
"412",0.0193749999999997,0.0571874999999997,0.0765624999999997,0.205
"413",0.0131249999999997,0.0299999999999997,0.14875,0.18625
"414",0.0146874999999997,0.0481249999999997,0.11,0.1740625
"415",0.00999999999999968,0.0357812499999997,0.1184375,0.2125
"416",0.0349999999999997,0.0465624999999997,0.13625,0.1765625
"417",0.00601562499999967,0.0187499999999997,0.0887499999999997,0.1690625
"418",0.0226562499999997,0.0353124999999997,0.10015625,0.16875
"419",0.0139062499999997,0.0279687499999997,0.0609374999999997,0.2334375
"420",2.44140624966694e-06,0.0392187499999997,0.108125,0.204375
"421",0.0178906249999997,0.0443749999999997,0.11296875,0.170625
"422",0.0253124999999997,0.0495312499999997,0.0799999999999997,0.175625
"423",0.0268749999999997,0.0184374999999997,0.0743749999999997,0.2265625
"424",0.0514062499999997,0.0659374999999997,0.0731249999999997,0.18
"425",0.00484374999999967,0.0643749999999997,0.119375,0.17125
"426",2.44140624966694e-06,0.0424999999999997,0.1278125,0.17046875
"427",0.0293749999999997,0.0515624999999997,0.12125,0.18578125
"428",0.0151562499999997,0.0524999999999997,0.1246875,0.189375
"429",0.00804687499999967,0.0624999999999997,0.1046875,0.208125
"430",0.00296874999999967,0.0535937499999997,0.103125,0.1925
"431",0.00374999999999967,0.0515624999999997,0.0749999999999997,0.2003125
"432",0.0272656249999997,0.0453124999999997,0.103125,0.22125
"433",0.00554687499999967,0.0534374999999997,0.0921874999999998,0.221875
"434",0.0234374999999997,0.0674999999999997,0.10875,0.1715625
"435",0.0203124999999997,0.0196874999999997,0.12125,0.2096875
"436",1.22070312466693e-06,0.0359374999999997,0.1078125,0.191875
"437",1.22070312466693e-06,0.0339062499999997,0.11953125,0.216875
"438",0.0199999999999997,0.0331249999999997,0.141875,0.15453125
"439",1.22070312466693e-06,0.0282812499999997,0.0984374999999998,0.2078125
"440",0.00999999999999968,0.0507812499999997,0.0624999999999997,0.186875
"441",0.0143749999999997,0.0556249999999997,0.11125,0.2015625
"442",0.00585937499999967,0.0673437499999997,0.12625,0.1903125
"443",1.22070312466693e-06,0.0503124999999997,0.0412499999999997,0.215625
"444",9.76562499966694e-06,0.0709374999999997,0.0859374999999998,0.19453125
"445",0.000937499999999668,0.0439062499999997,0.0943749999999998,0.1728125
"446",0.0412499999999997,0.0532812499999997,0.111875,0.21734375
"447",0.0140624999999997,0.0353124999999997,0.1121875,0.1940625
"448",0.0162499999999997,0.0543749999999997,0.0693749999999997,0.1784375
"449",0.0145312499999997,0.0634374999999997,0.0549999999999997,0.18921875
"450",1.22070312466693e-06,0.0365624999999997,0.130625,0.1996875
"451",0.00921874999999968,0.0537499999999997,0.141875,0.15875
"452",0.0326562499999997,0.0618749999999997,0.0906249999999997,0.1828125
"453",2.44140624966694e-06,0.0689062499999997,0.1059375,0.25
"454",6.10351562166934e-07,0.0456249999999997,0.101875,0.22609375
"455",0.0168749999999997,0.0612499999999997,0.14375,0.175625
"456",0.00859374999999967,0.0287499999999997,0.0587499999999997,0.188125
"457",0.00281249999999967,0.0773437499999997,0.1021875,0.201875
"458",1.22070312466693e-06,0.0421874999999997,0.0706249999999997,0.216875
"459",1.22070312466693e-06,0.0156249999999997,0.12921875,0.20625
"460",0.0279687499999997,0.0428124999999997,0.0879687499999997,0.2215625
"461",0.00656249999999967,0.0392187499999997,0.1340625,0.1840625
"462",0.0321874999999997,0.0409374999999997,0.1053125,0.1978125
"463",0.0157812499999997,0.0356249999999997,0.0703124999999997,0.19875
"464",0.0112499999999997,0.0443749999999997,0.0912499999999997,0.2003125
"465",6.10351562166934e-07,0.0743749999999997,0.11234375,0.195
"466",4.88281249966694e-06,0.0509374999999997,0.0696874999999997,0.2034375
"467",0.0281249999999997,0.0687499999999997,0.0956249999999998,0.20375
"468",0.00859374999999967,0.0718749999999997,0.0878124999999997,0.17234375
"469",0.0174999999999997,0.0374999999999997,0.0818749999999997,0.1634375
"470",0.00796874999999967,0.0662499999999997,0.0649999999999997,0.1671875
"471",1.22070312466693e-06,0.0470312499999997,0.1025,0.24625
"472",0.0171874999999997,0.0446874999999997,0.1159375,0.23625
"473",6.10351562166934e-07,0.0881249999999997,0.0965624999999997,0.1784375
"474",0.00929687499999968,0.0571874999999997,0.0862499999999997,0.2209375
"475",0.00546874999999967,0.0471874999999997,0.1065625,0.1821875
"476",0.0146874999999997,0.0528124999999997,0.1259375,0.2015625
"477",0.0432812499999997,0.0689062499999997,0.1096875,0.211875
"478",0.0207812499999997,0.0393749999999997,0.0709374999999997,0.175
"479",0.0221874999999997,0.0468749999999997,0.0953124999999997,0.2059375
"480",0.0206249999999997,0.0365624999999997,0.0592187499999997,0.21
"481",0.0124999999999997,0.0662499999999997,0.1175,0.244375
"482",0.0210156249999997,0.0531249999999997,0.0842187499999997,0.2375
"483",0.0312499999999997,0.0476562499999997,0.0943749999999998,0.1740625
"484",0.0321874999999997,0.0493749999999997,0.0785937499999997,0.2040625
"485",2.44140624966694e-06,0.0407812499999997,0.133125,0.2253125
"486",0.00859374999999967,0.0835937499999997,0.1028125,0.2359375
"487",0.00843749999999967,0.0381249999999997,0.0749999999999997,0.183125
"488",0.0415624999999997,0.0593749999999997,0.0968749999999998,0.229375
"489",0.0209374999999997,0.0296874999999997,0.0953124999999997,0.214375
"490",0.0314062499999997,0.0201562499999997,0.13796875,0.2
"491",0.0228124999999997,0.0439062499999997,0.110625,0.1740625
"492",0.000624999999999667,0.0392187499999997,0.0896874999999998,0.1778125
"493",0.0290624999999997,0.0581249999999997,0.0917187499999997,0.2003125
"494",0.0362499999999997,0.0610937499999997,0.118125,0.17375
"495",2.44140624966694e-06,0.0762499999999997,0.118125,0.2425
"496",0.0471874999999997,0.0465624999999997,0.11875,0.1709375
"497",0.00312499999999967,0.0362499999999997,0.0945312499999998,0.179375
"498",0.00874999999999967,0.0624999999999997,0.11015625,0.1496875
"499",0.00289062499999967,0.0603124999999997,0.0671874999999997,0.1896875
"500",4.88281249966694e-06,0.0817187499999997,0.1440625,0.2190625
"501",6.10351562166934e-07,0.0529687499999997,0.0973437499999998,0.201875
"502",0.00156249999999967,0.0451562499999997,0.11,0.1978125
"503",0.0142187499999997,0.0656249999999997,0.0417187499999997,0.18625
"504",0.00492187499999967,0.0615624999999997,0.1134375,0.19453125
"505",0.00671874999999967,0.0515624999999997,0.1325,0.16375
"506",0.0168749999999997,0.0567187499999997,0.0693749999999997,0.240625
"507",0.0124999999999997,0.0346874999999997,0.0703124999999997,0.1825
"508",0.00828124999999967,0.0118749999999997,0.0793749999999997,0.225625
"509",0.0489062499999997,0.0449999999999997,0.0893749999999997,0.2071875
"510",0.0228124999999997,0.0570312499999997,0.0803124999999997,0.2328125
"511",6.10351562166934e-07,0.0642187499999997,0.1040625,0.186875
"512",0.0210156249999997,0.0329687499999997,0.1115625,0.218125
"513",0.0118749999999997,0.0364062499999997,0.105,0.175
"514",6.10351562166934e-07,0.0420312499999997,0.0712499999999997,0.22234375
"515",6.10351562166934e-07,0.0495312499999997,0.1071875,0.225625
"516",0.00710937499999967,0.0671874999999997,0.0859374999999998,0.16625
"517",0.0199999999999997,0.0693749999999997,0.0771874999999997,0.195625
"518",0.0374999999999997,0.0462499999999997,0.0618749999999997,0.1978125
"519",0.0246874999999997,0.0760937499999997,0.0853124999999997,0.19
"520",0.0379687499999997,0.0615624999999997,0.0912499999999997,0.1903125
"521",0.0199999999999997,0.0487499999999997,0.11625,0.205
"522",6.10351562166934e-07,0.0178124999999997,0.110625,0.19125
"523",0.00531249999999967,0.0431249999999997,0.1134375,0.2309375
"524",0.0203124999999997,0.0787499999999997,0.115,0.230625
"525",0.0146874999999997,0.0628124999999997,0.1221875,0.1484375
"526",6.10351562166934e-07,0.0332812499999997,0.10828125,0.1796875
"527",0.0179687499999997,0.0621874999999997,0.10140625,0.18828125
"528",1.22070312466693e-06,0.0604687499999997,0.0806249999999997,0.185625
"529",0.0125781249999997,0.0379687499999997,0.0987499999999998,0.2375
"530",0.0151562499999997,0.0437499999999997,0.0399999999999997,0.19765625
"531",0.0126562499999997,0.0548437499999997,0.126875,0.23625
"532",0.0321874999999997,0.0593749999999997,0.0799999999999997,0.1796875
"533",0.0249999999999997,0.0499999999999997,0.1384375,0.196875
"534",0.00874999999999967,0.0223437499999997,0.0696874999999997,0.21125
"535",0.0196874999999997,0.0456249999999997,0.101875,0.19359375
"536",0.00249999999999967,0.0509374999999997,0.0793749999999997,0.1959375
"537",0.0212499999999997,0.0668749999999997,0.0937499999999998,0.1996875
"538",0.0139062499999997,0.0343749999999997,0.0871874999999998,0.215
"539",0.00968749999999968,0.0140624999999997,0.0781249999999997,0.2084375
"540",0.00281249999999967,0.0553124999999997,0.0946874999999998,0.199375
"541",0.0443749999999997,0.0574999999999997,0.0946874999999998,0.17
"542",0.0276562499999997,0.0448437499999997,0.11046875,0.2025
"543",4.88281249966694e-06,0.0598437499999997,0.0824999999999997,0.175
"544",0.00531249999999967,0.0639062499999997,0.12578125,0.215625
"545",0.0349999999999997,0.0340624999999997,0.0768749999999997,0.1725
"546",0.0110937499999997,0.0635937499999997,0.1228125,0.2234375
"547",0.0239062499999997,0.0590624999999997,0.0881249999999997,0.19125
"548",1.22070312466693e-06,0.0337499999999997,0.0803124999999997,0.20125
"549",0.0474999999999997,0.0317187499999997,0.10234375,0.204375
"550",0.0106249999999997,0.0476562499999997,0.0868749999999997,0.1690625
"551",0.00382812499999967,0.0468749999999997,0.0609374999999997,0.1984375
"552",0.0270312499999997,0.0531249999999997,0.11546875,0.1975
"553",0.00503906249999967,0.0784374999999997,0.0887499999999997,0.244375
"554",0.0385937499999997,0.0220312499999997,0.1125,0.21265625
"555",1.22070312466693e-06,0.0640624999999997,0.0968749999999998,0.191875
"556",0.00999999999999968,0.0362499999999997,0.0610937499999997,0.195
"557",0.0376562499999997,0.0537499999999997,0.1146875,0.21484375
"558",0.0296874999999997,0.0367187499999997,0.0615624999999997,0.16828125
"559",0.0131249999999997,0.0440624999999997,0.0804687499999997,0.185
"560",0.00249999999999967,0.0681249999999997,0.11875,0.2184375
"561",1.22070312466693e-06,0.0334374999999997,0.0912499999999997,0.18875
"562",0.0237499999999997,0.0518749999999997,0.0987499999999998,0.2225
"563",0.0213281249999997,0.0893749999999997,0.1178125,0.18640625
"564",0.0221874999999997,0.0337499999999997,0.126875,0.199375
"565",4.88281249966694e-06,0.0384374999999997,0.0851562499999997,0.1840625
"566",2.44140624966694e-06,0.0753124999999997,0.109375,0.2103125
"567",0.0173437499999997,0.0437499999999997,0.0573437499999997,0.255
"568",0.00515624999999967,0.0339062499999997,0.0896874999999998,0.215
"569",0.00984374999999968,0.0728124999999997,0.0937499999999998,0.2234375
"570",0.0321874999999997,0.0165624999999997,0.0973437499999998,0.23125
"571",2.44140624966694e-06,0.0262499999999997,0.0656249999999997,0.176875
"572",0.0118749999999997,0.0518749999999997,0.105,0.189375
"573",0.00749999999999967,0.0260937499999997,0.1109375,0.19921875
"574",0.0179687499999997,0.0429687499999997,0.164375,0.2275
"575",0.0164062499999997,0.0292187499999997,0.1115625,0.221875
"576",0.0114843749999997,0.0457812499999997,0.1115625,0.20453125
"577",0.0357812499999997,0.0815624999999997,0.1196875,0.21625
"578",2.44140624966694e-06,0.0524999999999997,0.0971874999999998,0.18875
"579",0.0118749999999997,0.0553124999999997,0.105,0.21875
"580",0.0209374999999997,0.0534374999999997,0.0654687499999997,0.2078125
"581",3.05175780916933e-07,0.0446874999999997,0.1215625,0.2046875
"582",6.10351562166934e-07,0.0346874999999997,0.116875,0.1625
"583",0.0158593749999997,0.0621874999999997,0.0831249999999997,0.2328125
"584",0.0108593749999997,0.0687499999999997,0.0778124999999997,0.183125
"585",6.10351562166934e-07,0.0560937499999997,0.119375,0.1953125
"586",0.0312499999999997,0.0681249999999997,0.12703125,0.173125
"587",0.0403124999999997,0.0226562499999997,0.0521874999999997,0.194375
"588",0.0212499999999997,0.0562499999999997,0.10046875,0.195
"589",0.0268749999999997,0.0301562499999997,0.0856249999999997,0.195625
"590",0.0201562499999997,0.0493749999999997,0.0987499999999998,0.206875
"591",0.0214062499999997,0.00968749999999968,0.139375,0.1634375
"592",0.0203124999999997,0.0517187499999997,0.11765625,0.2034375
"593",0.00734374999999967,0.0506249999999997,0.10734375,0.1903125
"594",0.0174999999999997,0.0484374999999997,0.0931249999999997,0.1690625
"595",0.00992187499999968,0.0612499999999997,0.10625,0.183125
"596",0.0114062499999997,0.0481249999999997,0.0892187499999997,0.21703125
"597",0.0359374999999997,0.0606249999999997,0.0743749999999997,0.20125
"598",0.0121874999999997,0.0518749999999997,0.12375,0.1784375
"599",0.00781249999999967,0.0364062499999997,0.0912499999999997,0.1971875
"600",0.0268749999999997,0.0462499999999997,0.16484375,0.2009375
"601",0.0303124999999997,0.0556249999999997,0.11046875,0.158125
"602",3.9062499999667e-05,0.0326562499999997,0.0723437499999997,0.163125
"603",0.0456249999999997,0.0257812499999997,0.0803124999999997,0.2053125
"604",0.0245312499999997,0.0671874999999997,0.13375,0.2321875
"605",0.0109374999999997,0.0598437499999997,0.1075,0.1821875
"606",0.0209374999999997,0.0281249999999997,0.0960937499999998,0.164375
"607",0.00835937499999967,0.0559374999999997,0.12671875,0.2090625
"608",0.0179687499999997,0.0437499999999997,0.0687499999999997,0.1615625
"609",0.0207031249999997,0.0240624999999997,0.0656249999999997,0.1978125
"610",0.0368749999999997,0.0474999999999997,0.0920312499999998,0.16
"611",0.0110937499999997,0.0734374999999997,0.0749999999999997,0.2075
"612",1.22070312466693e-06,0.0248437499999997,0.0776562499999997,0.2353125
"613",0.0262499999999997,0.0417187499999997,0.111875,0.180625
"614",0.0137499999999997,0.0320312499999997,0.0760937499999997,0.1996875
"615",2.44140624966694e-06,0.0724999999999997,0.0749999999999997,0.16375
"616",0.00937499999999968,0.0462499999999997,0.0632812499999997,0.195
"617",0.0295312499999997,0.0501562499999997,0.11390625,0.20375
"618",0.00757812499999967,0.0448437499999997,0.0898437499999998,0.231875
"619",0.0170312499999997,0.0753124999999997,0.10375,0.19625
"620",0.00742187499999967,0.0676562499999997,0.11578125,0.1909375
"621",0.0201562499999997,0.0821874999999997,0.12625,0.2084375
"622",0.0107812499999997,0.0540624999999997,0.0687499999999997,0.185625
"623",0.0144531249999997,0.0493749999999997,0.0881249999999997,0.21125
"624",0.0165624999999997,0.0387499999999997,0.0931249999999997,0.176875
"625",0.00343749999999967,0.0565624999999997,0.1021875,0.215625
"626",0.0143749999999997,0.0415624999999997,0.0974999999999998,0.19875
"627",0.0396874999999997,0.0539062499999997,0.0962499999999998,0.1740625
"628",0.0221874999999997,0.0862499999999997,0.100625,0.193125
"629",0.00421874999999967,0.0559374999999997,0.120625,0.23
"630",0.0528124999999997,0.0476562499999997,0.1340625,0.1978125
"631",0.0108593749999997,0.0382812499999997,0.0799999999999997,0.1596875
"632",0.0298437499999997,0.0370312499999997,0.113125,0.203125
"633",6.10351562166934e-07,0.0562499999999997,0.0948437499999998,0.1578125
"634",0.0187499999999997,0.0396874999999997,0.0832812499999998,0.17078125
"635",0.00546874999999967,0.0624999999999997,0.1475,0.1646875
"636",9.76562499966694e-06,0.0270312499999997,0.0793749999999997,0.21375
"637",0.0381249999999997,0.0468749999999997,0.0974999999999998,0.16875
"638",1.22070312466693e-06,0.0396874999999997,0.116875,0.2340625
"639",0.00472656249999967,0.0456249999999997,0.13625,0.25546875
"640",0.0184374999999997,0.0312499999999997,0.0646874999999997,0.165625
"641",0.00796874999999967,0.0437499999999997,0.0993749999999998,0.17890625
"642",0.0130468749999997,0.0304687499999997,0.11765625,0.18390625
"643",6.10351562166934e-07,0.0368749999999997,0.13109375,0.2490625
"644",0.0134374999999997,0.0706249999999997,0.118125,0.2084375
"645",1.9531249999667e-05,0.0253124999999997,0.1215625,0.2153125
"646",0.0360937499999997,0.0567187499999997,0.10125,0.1959375
"647",0.0150781249999997,0.0237499999999997,0.0915624999999997,0.211875
"648",1.22070312466693e-06,0.0673437499999997,0.10265625,0.1921875
"649",1.22070312466693e-06,0.0209374999999997,0.115625,0.194375
"650",0.00968749999999968,0.0423437499999997,0.121875,0.2021875
"651",0.00546874999999967,0.00343749999999967,0.10734375,0.20015625
"652",0.0357812499999997,0.0635937499999997,0.10703125,0.200625
"653",0.0109374999999997,0.0626562499999997,0.0924999999999997,0.17609375
"654",0.0312499999999997,0.0581249999999997,0.0896874999999998,0.19125
"655",0.0374999999999997,0.0712499999999997,0.0956249999999998,0.1859375
"656",0.0217187499999997,0.0443749999999997,0.125625,0.1875
"657",0.0193749999999997,0.0503124999999997,0.110625,0.194375
"658",0.0234374999999997,0.0399999999999997,0.1140625,0.2259375
"659",0.00687499999999967,0.0356249999999997,0.0779687499999997,0.2040625
"660",0.0123437499999997,0.0403124999999997,0.1096875,0.224375
"661",0.0185937499999997,0.0432812499999997,0.11875,0.2134375
"662",0.0349999999999997,0.0568749999999997,0.1390625,0.1978125
"663",0.0159374999999997,0.0379687499999997,0.0892187499999997,0.24796875
"664",0.00124999999999967,0.0549999999999997,0.0753124999999997,0.17625
"665",4.88281249966694e-06,0.0562499999999997,0.15,0.1775
"666",0.0106249999999997,0.0456249999999997,0.0893749999999997,0.215
"667",0.0187499999999997,0.0518749999999997,0.0756249999999997,0.18125
"668",0.0410937499999997,0.0421874999999997,0.0796874999999997,0.18875
"669",0.0203124999999997,0.0439062499999997,0.1059375,0.19125
"670",0.0284374999999997,0.0643749999999997,0.0921874999999998,0.1965625
"671",0.00781249999999967,0.0295312499999997,0.1134375,0.199375
"672",0.0528124999999997,0.0660937499999997,0.1053125,0.2109375
"673",0.0218749999999997,0.0206249999999997,0.0949999999999998,0.14171875
"674",0.00703124999999967,0.0220312499999997,0.0965624999999997,0.20125
"675",0.0171874999999997,0.0851562499999997,0.0965624999999997,0.1859375
"676",0.0303124999999997,0.0753124999999997,0.1015625,0.2025
"677",0.0487499999999997,0.0374999999999997,0.0909374999999998,0.20125
"678",0.0114062499999997,0.0489062499999997,0.0996874999999998,0.2328125
"679",0.0182812499999997,0.0521874999999997,0.0981249999999998,0.2
"680",0.0112499999999997,0.0559374999999997,0.0806249999999997,0.199375
"681",0.0193749999999997,0.0489062499999997,0.10953125,0.2175
"682",0.0173437499999997,0.0584374999999997,0.0718749999999997,0.200625
"683",0.0156249999999997,0.0143749999999997,0.1040625,0.2121875
"684",0.0268749999999997,0.0528124999999997,0.0865624999999997,0.18
"685",0.0296874999999997,0.0460937499999997,0.13375,0.1575
"686",0.0217187499999997,0.0504687499999997,0.11359375,0.20375
"687",0.00710937499999967,0.0631249999999997,0.11875,0.21359375
"688",4.88281249966694e-06,0.0349999999999997,0.101875,0.170625
"689",1.22070312466693e-06,0.0334374999999997,0.1128125,0.2065625
"690",0.0239062499999997,0.0678124999999997,0.0882812499999998,0.1765625
"691",0.0217187499999997,0.0364062499999997,0.1084375,0.23875
"692",0.0257812499999997,0.0493749999999997,0.0932812499999998,0.185625
"693",0.0104687499999997,0.0629687499999997,0.0937499999999998,0.21125
"694",6.10351562166934e-07,0.0362499999999997,0.0943749999999998,0.17875
"695",0.0451562499999997,0.0390624999999997,0.1009375,0.204375
"696",0.0156249999999997,0.0510937499999997,0.1009375,0.24890625
"697",0.00484374999999967,0.0528124999999997,0.0815624999999997,0.1903125
"698",2.44140624966694e-06,0.0737499999999997,0.0912499999999997,0.2046875
"699",0.0331249999999997,0.0512499999999997,0.0796874999999997,0.14390625
"700",0.00999999999999968,0.0376562499999997,0.14625,0.220625
"701",0.0182812499999997,0.0618749999999997,0.0717187499999997,0.2584375
"702",0.0193749999999997,0.0539062499999997,0.1090625,0.20578125
"703",0.0164062499999997,0.0349999999999997,0.0837499999999997,0.223125
"704",0.0462499999999997,0.0299999999999997,0.0676562499999997,0.2378125
"705",0.0221874999999997,0.0493749999999997,0.11953125,0.20671875
"706",1.22070312466693e-06,0.0690624999999997,0.0531249999999997,0.185
"707",0.0196874999999997,0.0287499999999997,0.1028125,0.19
"708",0.0121874999999997,0.0668749999999997,0.11265625,0.2025
"709",1.22070312466693e-06,0.0374999999999997,0.0742187499999997,0.19859375
"710",6.10351562166934e-07,0.0259374999999997,0.0937499999999998,0.16890625
"711",0.0190624999999997,0.0278124999999997,0.114375,0.20625
"712",0.0323437499999997,0.0834374999999997,0.0937499999999998,0.2403125
"713",0.0251562499999997,0.0335937499999997,0.0787499999999997,0.2121875
"714",0.0112499999999997,0.0489062499999997,0.115,0.16734375
"715",0.0106249999999997,0.0182812499999997,0.0824999999999997,0.205
"716",0.0115624999999997,0.0435937499999997,0.114375,0.1515625
"717",0.00937499999999968,0.0317187499999997,0.0898437499999998,0.18640625
"718",6.10351562166934e-07,0.0843749999999997,0.0979687499999997,0.2053125
"719",0.0381249999999997,0.0346874999999997,0.0646874999999997,0.2125
"720",0.00718749999999967,0.0645312499999997,0.1009375,0.19625
"721",0.0233593749999997,0.0256249999999997,0.0764062499999997,0.239375
"722",0.0215624999999997,0.0768749999999997,0.1159375,0.2203125
"723",1.22070312466693e-06,0.0687499999999997,0.115625,0.2315625
"724",0.0206249999999997,0.0715624999999997,0.0865624999999997,0.12375
"725",0.0374999999999997,0.0528124999999997,0.1159375,0.1615625
"726",0.0262499999999997,0.0653124999999997,0.1290625,0.18125
"727",7.8124999999667e-05,0.0581249999999997,0.105625,0.176875
"728",0.0146874999999997,0.0299999999999997,0.128125,0.2190625
"729",0.0165624999999997,0.0451562499999997,0.0664062499999997,0.146875
"730",0.0256249999999997,0.0720312499999997,0.1028125,0.18953125
"731",0.00999999999999968,0.0446874999999997,0.0728124999999997,0.205
"732",0.0156249999999997,0.0456249999999997,0.113125,0.1609375
"733",0.0195312499999997,0.0729687499999997,0.0890624999999997,0.19375
"734",0.00874999999999967,0.0432812499999997,0.0851562499999997,0.235625
"735",0.0151562499999997,0.0440624999999997,0.0865624999999997,0.200625
"736",1.9531249999667e-05,0.0503124999999997,0.10625,0.1803125
"737",0.0224999999999997,0.0456249999999997,0.0906249999999997,0.2115625
"738",0.00687499999999967,0.0240624999999997,0.0803124999999997,0.2234375
"739",0.0318749999999997,0.0649999999999997,0.0596874999999997,0.1965625
"740",0.0176562499999997,0.0576562499999997,0.1109375,0.231875
"741",0.0234374999999997,0.0481249999999997,0.0964062499999997,0.176875
"742",0.0124999999999997,0.0128124999999997,0.0939062499999997,0.146875
"743",0.0303124999999997,0.0749999999999997,0.0979687499999997,0.18
"744",3.05175780916933e-07,0.0699999999999997,0.0984374999999998,0.25375
"745",0.00476562499999967,0.0621874999999997,0.0951562499999997,0.1921875
"746",0.0218749999999997,0.0843749999999997,0.0840624999999997,0.2046875
"747",0.0117187499999997,0.0471874999999997,0.105,0.1884375
"748",0.00687499999999967,0.0445312499999997,0.0698437499999997,0.2125
"749",0.0335937499999997,0.0281249999999997,0.0943749999999998,0.1796875
"750",0.0168749999999997,0.0503124999999997,0.1109375,0.22125
"751",0.0203124999999997,0.0699999999999997,0.109375,0.2171875
"752",0.0118749999999997,0.0640624999999997,0.0871874999999998,0.211875
"753",0.0231249999999997,0.0718749999999997,0.1184375,0.20625
"754",0.0179687499999997,0.0815624999999997,0.0887499999999997,0.195
"755",2.44140624966694e-06,0.0421874999999997,0.0857812499999998,0.165625
"756",0.00546874999999967,0.0584374999999997,0.0917187499999997,0.2225
"757",0.0284374999999997,0.0507812499999997,0.0949999999999998,0.20375
"758",0.0162499999999997,0.0490624999999997,0.105,0.145625
"759",6.10351562166934e-07,0.0659374999999997,0.1046875,0.1690625
"760",0.0169531249999997,0.0949999999999998,0.0356249999999997,0.1715625
"761",0.0273437499999997,0.0548437499999997,0.1228125,0.17
"762",0.0273437499999997,0.0721874999999997,0.104375,0.191875
"763",0.00929687499999968,0.0681249999999997,0.1375,0.205625
"764",1.22070312466693e-06,0.0618749999999997,0.0890624999999997,0.2028125
"765",0.00781249999999967,0.0199999999999997,0.0959374999999998,0.195625
"766",4.88281249966694e-06,0.0453124999999997,0.0934374999999998,0.1928125
"767",0.0178124999999997,0.0403124999999997,0.0959374999999998,0.161875
"768",0.0192187499999997,0.0401562499999997,0.1071875,0.190625
"769",0.0112499999999997,0.0496874999999997,0.0982812499999998,0.2184375
"770",6.10351562166934e-07,0.0446874999999997,0.0846874999999997,0.229375
"771",0.0162499999999997,0.0735937499999997,0.10875,0.1621875
"772",0.00999999999999968,0.0464062499999997,0.0768749999999997,0.216875
"773",1.22070312466693e-06,0.0770312499999997,0.0839062499999997,0.213125
"774",0.00960937499999968,0.0506249999999997,0.128125,0.2315625
"775",0.0207812499999997,0.0439062499999997,0.0799999999999997,0.19375
"776",1.22070312466693e-06,0.0874999999999997,0.1184375,0.1984375
"777",0.0224999999999997,0.0334374999999997,0.100625,0.2315625
"778",0.0296874999999997,0.0184374999999997,0.0715624999999997,0.21125
"779",0.000156249999999667,0.0559374999999997,0.0812499999999997,0.2071875
"780",0.0284374999999997,0.0624999999999997,0.0774999999999997,0.2053125
"781",0.0199999999999997,0.0556249999999997,0.136875,0.2096875
"782",0.00890624999999967,0.0237499999999997,0.1384375,0.15375
"783",0.00593749999999967,0.0492187499999997,0.0865624999999997,0.2025
"784",0.0235937499999997,0.0368749999999997,0.12375,0.22203125
"785",6.10351562166934e-07,0.0557812499999997,0.1190625,0.211875
"786",0.0132812499999997,0.0484374999999997,0.0787499999999997,0.23640625
"787",0.0228124999999997,0.0603124999999997,0.119375,0.161875
"788",0.0106249999999997,0.0553124999999997,0.11125,0.2059375
"789",6.10351562166934e-07,0.0376562499999997,0.10625,0.2028125
"790",4.88281249966694e-06,0.0528124999999997,0.1134375,0.15875
"791",0.0167187499999997,0.0389062499999997,0.104375,0.23125
"792",0.0174218749999997,0.0590624999999997,0.0507812499999997,0.1696875
"793",0.00718749999999967,0.0574999999999997,0.0504687499999997,0.1834375
"794",0.0271874999999997,0.0374999999999997,0.1228125,0.2075
"795",0.00921874999999968,0.0498437499999997,0.0792187499999997,0.1875
"796",0.0456249999999997,0.0429687499999997,0.0789062499999997,0.230625
"797",0.0329687499999997,0.0482812499999997,0.0906249999999997,0.2003125
"798",0.0224999999999997,0.0707812499999997,0.0949999999999998,0.225
"799",0.00425781249999967,0.0584374999999997,0.0943749999999998,0.20671875
"800",0.0146874999999997,0.0690624999999997,0.0899999999999997,0.16734375
"801",0.0412499999999997,0.0581249999999997,0.1121875,0.2121875
"802",0.0206249999999997,0.0356249999999997,0.1134375,0.2121875
"803",2.44140624966694e-06,0.0587499999999997,0.101875,0.2021875
"804",0.0151562499999997,0.0453124999999997,0.0690624999999997,0.19875
"805",1.22070312466693e-06,0.0403124999999997,0.115,0.2334375
"806",0.0284374999999997,0.0334374999999997,0.0903124999999997,0.2265625
"807",0.00906249999999967,0.0415624999999997,0.1040625,0.21625
"808",0.0214062499999997,0.0278124999999997,0.0865624999999997,0.203125
"809",0.0115624999999997,0.0578124999999997,0.12625,0.190625
"810",0.0249999999999997,0.0353124999999997,0.1375,0.145625
"811",0.0399999999999997,0.101875,0.10875,0.175625
"812",2.44140624966694e-06,0.0524999999999997,0.0806249999999997,0.2015625
"813",0.0178124999999997,0.0378124999999997,0.1021875,0.19875
"814",0.00718749999999967,0.0546874999999997,0.0943749999999998,0.238125
"815",0.0331249999999997,0.11875,0.0951562499999997,0.228125
"816",0.0171874999999997,0.0609374999999997,0.13,0.18625
"817",0.0174999999999997,0.0712499999999997,0.0951562499999997,0.203125
"818",2.44140624966694e-06,0.0746874999999997,0.0812499999999997,0.218125
"819",0.0218749999999997,0.0293749999999997,0.0893749999999997,0.2228125
